"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"49",0.44,0.43,1,4,5.25656619421988,31.5287765607893,0,1.10929678822494,1.06408668230927,0.21090182408902,1.20629325539904,10.8817230971933,22.9119836474076,12.0880163525924,1.10929678822494,1.10929678822494,1.06408668230927,1.06408668230927,22.9119836474076
"50",0.33,0.59,1,4,5.25656619421988,31.5287765607893,0,0.543941088462647,1.73521934971365,0.206870790333385,6.90886642609554,14.7442444972167,13.3468890766877,21.6531109233123,0.72217422749043,0.717872542719044,1.73521934971365,1.73521934971365,13.3468890766877
"51",0.35,0.49,1,4,5.25656619421988,31.5287765607893,0,0.820117661257479,1.46348863213805,0.200270741908463,1.96460001937147,16.9120589012169,16.1233410794116,18.8766589205884,0.820117661257479,0.820117661257479,1.46348863213805,1.46348863213805,16.1233410794116
"52",0.23,0.41,1,4,5.25656619421988,31.5287765607893,0,0.793777282616751,1.73193931453133,0.194411847788224,15.409302644787,6.4243433747983,13.1663539804147,21.8336460195853,0.793777282616751,0.793777282616751,1.73193931453133,1.73193931453133,13.1663539804147
"53",0.43,0.5,1,4,5.25656619421988,31.5287765607893,0,0.944043633218485,1.25721158004181,0.208193712276208,4.56627762278245,11.2731419937468,19.1605803834707,15.8394196165293,0.944043633218485,0.944043633218485,1.25721158004181,1.25721158004181,19.1605803834707
"54",0.38,0.58,1,4,5.25656619421988,31.5287765607893,0,0.656891961712576,1.55947153680342,0.198538788288425,7.10446796924084,12.7973736566615,15.0981583740976,19.9018416259024,0.720042921242948,0.718518762927654,1.55947153680342,1.55947153680342,15.0981583740976
"55",0.33,0.52,1,4,5.25656619421988,31.5287765607893,0,0.719084359799968,1.5948929882422,0.191869683593159,13.88476264448,6.47172584786957,14.6435115076504,20.3564884923496,0.72217422749043,0.722099653048987,1.5948929882422,1.5948929882422,14.6435115076504
"56",0.29,0.39,1,4,5.25656619421988,31.5287765607893,0,0.920957243816714,1.41881483160691,0.205420184129031,10.9290948974999,7.52866843412754,16.5422366683726,18.4577633316274,0.920957243816714,0.920957243816714,1.41881483160691,1.41881483160691,16.5422366683726
"57",0.46,0.49,1,4,5.25656619421988,31.5287765607893,0,1.02612124273677,1.15982937102731,0.210448560617182,6.83708146781158,7.21871182682555,20.9442067053629,14.0557932946371,1.02612124273677,1.02612124273677,1.15982937102731,1.15982937102731,20.9442067053629
"58",0.37,0.62,1,4,5.25656619421988,31.5287765607893,0,0.527909961819875,1.66320444967101,0.208862208689065,3.00692241656358,17.9393085166143,14.0537690668221,20.9462309331779,0.720482611854282,0.71583484073519,1.66320444967101,1.66320444967101,14.0537690668221
"59",0.37,0.4,1,4,5.25656619421988,31.5287765607893,0,1.03541929792623,1.17625452641416,0.210435151459783,2.29068999793742,12.2620759214978,20.4472340805648,14.5527659194352,1.03541929792623,1.03541929792623,1.17625452641416,1.17625452641416,20.4472340805648
"60",0.36,0.53,1,4,5.25656619421988,31.5287765607893,0,0.746591167392703,1.5193783415545,0.194897295627795,1.26856336551634,18.2337755722693,15.4976610622144,19.5023389377856,0.746591167392703,0.746591167392703,1.5193783415545,1.5193783415545,15.4976610622144
"61",0.34,0.49,1,4,5.25656619421988,31.5287765607893,0,0.803153803334378,1.49569700644167,0.198759517454386,7.88314785708535,11.3900243807803,15.7268277621344,19.2731722378656,0.803153803334378,0.803153803334378,1.49569700644167,1.49569700644167,15.7268277621344
"62",0.35,0.6,1,4,5.25656619421988,31.5287765607893,0,0.550177462801484,1.68851559226191,0.206702754136173,0.807892285476637,20.402753909362,13.7893538051614,21.2106461948386,0.721341434154477,0.717210364853923,1.68851559226191,1.68851559226191,13.7893538051614
"63",0.27,0.62,1,4,5.25656619421988,31.5287765607893,0,0.364215834312259,2.01329450149311,0.222064272735061,1.2050189482322,22.5832159517418,11.211765100026,23.788234899974,0.724531106351585,0.71583484073519,2.01329450149311,2.01329450149311,11.211765100026
"64",0.26,0.3,1,4,5.25656619421988,31.5287765607893,0,1.02788631238692,1.24863152882634,0.209929266799925,6.33729886634202,9.76383009992756,18.8988710337304,16.1011289662696,1.02788631238692,1.02788631238692,1.24863152882634,1.24863152882634,18.8988710337304
"65",0.26,0.53,1,4,5.25656619421988,31.5287765607893,0,0.58527782312103,1.88095878648188,0.201696493296444,3.1537820314585,19.7679143358019,12.0783036327396,22.9216963672604,0.724904990716954,0.721535067122523,1.88095878648188,1.88095878648188,12.0783036327396
"66",0.36,0.4,1,4,5.25656619421988,31.5287765607893,0,1.01792112351719,1.20669783106763,0.21003307111534,4.10916833875026,11.0172263104883,19.8736053507614,15.1263946492386,1.01792112351719,1.01792112351719,1.20669783106763,1.20669783106763,19.8736053507614
"67",0.32,0.53,1,4,5.25656619421988,31.5287765607893,0,0.67923047648555,1.65024838117272,0.194999954340221,0.329425316692529,20.5835327342432,14.0870419490643,20.9129580509357,0.722581347187741,0.721535067122523,1.65024838117272,1.65024838117272,14.0870419490643
"68",0.32,0.46,1,4,5.25656619421988,31.5287765607893,0,0.833493192990234,1.49285891776935,0.20043186898058,6.1683310660276,13.1129099496009,15.7187589843715,19.2812410156285,0.833493192990234,0.833493192990234,1.49285891776935,1.49285891776935,15.7187589843715
"69",0.3,0.36,1,4,5.25656619421988,31.5287765607893,0,0.990061526237061,1.29221009899666,0.208849848159429,4.62821482041291,12.0463960796031,18.325389099984,16.674610900016,0.990061526237061,0.990061526237061,1.29221009899666,1.29221009899666,18.325389099984
"70",0.47,0.58,1,4,5.25656619421988,31.5287765607893,0,0.831161374482537,1.32329215682156,0.203721824557242,10.093264016958,6.70516280923389,18.2015731738081,16.7984268261919,0.831161374482537,0.831161374482537,1.32329215682156,1.32329215682156,18.2015731738081
"71",0.31,0.45,1,4,5.25656619421988,31.5287765607893,0,0.837660236598054,1.50371424176468,0.200469136052987,8.51512291446565,10.9107398745077,15.5741372110266,19.4258627889734,0.837660236598054,0.837660236598054,1.50371424176468,1.50371424176468,15.5741372110266
"72",0.23,0.52,1,4,5.25656619421988,31.5287765607893,0,0.564514579285833,1.99601892772813,0.202876587588919,10.1097633403271,13.6497343208951,11.2405023387778,23.7594976612222,0.725997058006031,0.722099653048987,1.99601892772813,1.99601892772813,11.2405023387778
"73",0.33,0.44,1,4,5.25656619421988,31.5287765607893,0,0.890362892941355,1.40927733861646,0.204352799984408,4.96401981838109,13.2806979296834,16.7552822519356,18.2447177480644,0.890362892941355,0.890362892941355,1.40927733861646,1.40927733861646,16.7552822519356
"74",0.36,0.5,1,4,5.25656619421988,31.5287765607893,0,0.815341615968354,1.45463511030564,0.200199732667326,10.8498915351915,7.90080753245951,16.249300932349,18.750699067651,0.815341615968354,0.815341615968354,1.45463511030564,1.45463511030564,16.249300932349
"75",0.29,0.47,1,4,5.25656619421988,31.5287765607893,0,0.764755076459833,1.62613256002958,0.193969892298905,1.03827194469198,19.7056952690822,14.2560327862259,20.7439672137741,0.764755076459833,0.764755076459833,1.62613256002958,1.62613256002958,14.2560327862259
"76",0.45,0.49,1,4,5.25656619421988,31.5287765607893,0,1.00573331088322,1.18425037849261,0.21005238266987,1.57755891044457,12.9573583479309,20.4650827416245,14.5349172583755,1.00573331088322,1.00573331088322,1.18425037849261,1.18425037849261,20.4650827416245
"77",0.37,0.49,1,4,5.25656619421988,31.5287765607893,0,0.854842709595371,1.40174435307716,0.203022881116955,11.2678842770034,6.79770059320285,16.9344151297938,18.0655848702062,0.854842709595371,0.854842709595371,1.40174435307716,1.40174435307716,16.9344151297938
"78",0.31,0.53,1,4,5.25656619421988,31.5287765607893,0,0.663009588239822,1.68552471263335,0.196116344050197,9.52825325390114,11.7274597598125,13.7442869862863,21.2557130137137,0.722982523319128,0.721535067122523,1.68552471263335,1.68552471263335,13.7442869862864
"79",0.31,0.53,1,4,5.25656619421988,31.5287765607893,0,0.663009588239822,1.68552471263335,0.196116344050197,6.31611146788762,14.939601545826,13.7442869862863,21.2557130137137,0.722982523319128,0.721535067122523,1.68552471263335,1.68552471263335,13.7442869862864
"80",0.33,0.34,1,4,5.25656619421988,31.5287765607893,0,1.07292183882056,1.12280055050302,0.210897256667755,0.458275190150728,13.1567670767097,21.3849577331396,13.6150422668604,1.07292183882056,1.07292183882056,1.12280055050302,1.12280055050302,21.3849577331396
"81",0.39,0.51,1,4,5.25656619421988,31.5287765607893,0,0.846237740267054,1.38770168766413,0.202926037852491,7.16561835987865,10.676599077112,17.1577825630094,17.8422174369906,0.846237740267054,0.846237740267054,1.38770168766413,1.38770168766413,17.1577825630094
"82",0.29,0.56,1,4,5.25656619421988,31.5287765607893,0,0.557974765755541,1.82080377005746,0.204856433675328,6.68368824804373,15.7330743458357,12.5832374061206,22.4167625938794,0.723767721792446,0.719766282789142,1.82080377005746,1.82080377005746,12.5832374061206
"83",0.34,0.72,1,4,5.25656619421988,31.5287765607893,0,0.136908111613129,1.92330347411437,0.240851760973896,9.90825225550269,13.1704901150216,11.9212576294757,23.0787423705243,0.721760985463375,0.707645469602146,1.92330347411437,1.92330347411437,11.9212576294757
"84",0.34,0.42,1,4,5.25656619421988,31.5287765607893,0,0.946062000914484,1.32441847330027,0.207384709444988,10.6565572325861,6.40300562860974,17.9404371388042,17.0595628611958,0.946062000914484,0.946062000914484,1.32441847330027,1.32441847330027,17.9404371388042
"85",0.24,0.46,1,4,5.25656619421988,31.5287765607893,0,0.709909153978871,1.81250566493799,0.189664894673036,10.0420390765677,12.4151595877754,12.5428013356569,22.4571986643431,0.725637836198739,0.72525822198587,1.81250566493799,1.81250566493799,12.5428013356569
"86",0.3,0.4,1,4,5.25656619421988,31.5287765607893,0,0.918352058306424,1.40927733861646,0.205436870266417,8.56784302778709,9.74450525487312,16.6876517173398,18.3123482826602,0.918352058306424,0.918352058306424,1.40927733861646,1.40927733861646,16.6876517173398
"87",0.25,0.73,1,4,5.25656619421988,31.5287765607893,0,-0.0455374613654916,2.28027905398137,0.260501901884625,15.8931584537763,9.40429421097963,9.70254733524411,25.2974526647559,0.725273856348505,0.706670204271739,2.28027905398137,2.28027905398137,9.70254733524411
"88",0.33,0.57,1,4,5.25656619421988,31.5287765607893,0,0.596861142895151,1.69690137630123,0.2023513110115,1.19297922214469,20.1273558948016,13.6796648830537,21.3203351169463,0.72217422749043,0.719149776534792,1.69690137630123,1.69690137630123,13.6796648830537
"89",0.28,0.48,1,4,5.25656619421988,31.5287765607893,0,0.72805014652046,1.68851559226191,0.190146728817818,4.65245918987653,16.6903406861817,13.6572001239417,21.3427998760583,0.72805014652046,0.72805014652046,1.68851559226191,1.68851559226191,13.6572001239417
"90",0.33,0.67,1,4,5.25656619421988,31.5287765607893,0,0.302758304865059,1.87650287803058,0.22731316779516,4.58792249187429,18.1747415845645,12.2373359235613,22.7626640764387,0.72217422749043,0.712051558400518,1.87650287803058,1.87650287803058,12.2373359235613
"91",0.23,0.52,1,4,5.25656619421988,31.5287765607893,0,0.564514579285833,1.99601892772813,0.202876587588919,14.2316975597703,9.52780010145186,11.2405023387778,23.7594976612222,0.725997058006031,0.722099653048987,1.99601892772813,1.99601892772813,11.2405023387778
"92",0.34,0.47,1,4,5.25656619421988,31.5287765607893,0,0.845894115365267,1.44939401044104,0.20178439826873,2.96988017908093,15.7564701444508,16.2736496764683,18.7263503235317,0.845894115365267,0.845894115365267,1.44939401044104,1.44939401044104,16.2736496764683
"93",0.41,0.55,1,4,5.25656619421988,31.5287765607893,0,0.788658420186273,1.41603183425689,0.199698005985308,5.80943421010822,12.368546143297,16.8220196465948,18.1779803534052,0.788658420186273,0.788658420186273,1.41603183425689,1.41603183425689,16.8220196465948
"94",0.26,0.54,1,4,5.25656619421988,31.5287765607893,0,0.561382039542188,1.90172782316204,0.20388166796463,3.61314053880066,19.4556450642385,11.9312143969609,23.0687856030391,0.724904990716954,0.720958338637113,1.90172782316204,1.90172782316204,11.9312143969609
"95",0.33,0.37,1,4,5.25656619421988,31.5287765607893,0,1.02123293255956,1.21675320386754,0.210012510364609,2.87060025504648,12.5030301153765,19.626369629577,15.373630370423,1.02123293255956,1.02123293255956,1.21675320386754,1.21675320386754,19.626369629577
"96",0.37,0.62,1,4,5.25656619421988,31.5287765607893,0,0.527909961819875,1.66320444967101,0.208862208689065,18.0056194398958,2.94061149328208,14.0537690668221,20.9462309331779,0.720482611854282,0.71583484073519,1.66320444967101,1.66320444967101,14.0537690668221
"97",0.31,0.46,1,4,5.25656619421988,31.5287765607893,0,0.817272304744512,1.52813524922998,0.198960548739263,3.69771609753342,15.9992492143885,15.3030346880781,19.6969653119219,0.817272304744512,0.817272304744512,1.52813524922998,1.52813524922998,15.3030346880781
"98",0.33,0.59,1,4,5.25656619421988,31.5287765607893,0,0.543941088462647,1.73521934971365,0.206870790333385,7.73716659642713,13.9159443268851,13.3468890766877,21.6531109233123,0.72217422749043,0.717872542719044,1.73521934971365,1.73521934971365,13.3468890766877
"99",0.29,0.55,1,4,5.25656619421988,31.5287765607893,0,0.582944605591166,1.80078320838783,0.202637072108353,0.933417377658646,21.3279949997646,12.7385876225767,22.2614123774233,0.723767721792446,0.720368933790806,1.80078320838783,1.80078320838783,12.7385876225767
"100",0.31,0.57,1,4,5.25656619421988,31.5287765607893,0,0.564179048221495,1.76636843961383,0.204734146641726,8.77785532266675,13.1705286750411,13.0516160022922,21.9483839977078,0.722982523319128,0.719149776534792,1.76636843961383,1.76636843961383,13.0516160022922
"101",0.32,0.46,1,4,5.25656619421988,31.5287765607893,0,0.833493192990234,1.49285891776935,0.20043186898058,4.28601905442918,14.9952219611993,15.7187589843715,19.2812410156285,0.833493192990234,0.833493192990234,1.49285891776935,1.49285891776935,15.7187589843715
"102",0.33,0.47,1,4,5.25656619421988,31.5287765607893,0,0.829185362737998,1.48256396949624,0.200386531951837,13.089505136609,6.05217667504242,15.8583181883486,19.1416818116514,0.829185362737998,0.829185362737998,1.48256396949624,1.48256396949624,15.8583181883486
"103",0.35,0.46,1,4,5.25656619421988,31.5287765607893,0,0.883627009968527,1.39328985255858,0.204330425679964,4.24649618591443,13.7477798135065,17.0057240005791,17.9942759994209,0.883627009968527,0.883627009968527,1.39328985255858,1.39328985255858,17.0057240005791
"104",0.31,0.42,1,4,5.25656619421988,31.5287765607893,0,0.896671153613559,1.42705549566807,0.204355166250593,2.72757990730189,15.7870012313392,16.4854188613589,18.5145811386411,0.896671153613559,0.896671153613559,1.42705549566807,1.42705549566807,16.4854188613589
"105",0.41,0.47,1,4,5.25656619421988,31.5287765607893,0,0.97046889105494,1.24138118589865,0.208933928732342,7.41576928190789,8.19995132781665,19.3842793902755,15.6157206097245,0.97046889105494,0.97046889105494,1.24138118589865,1.24138118589865,19.3842793902755
"106",0.38,0.59,1,4,5.25656619421988,31.5287765607893,0,0.63011690440251,1.57846535164708,0.200725018673339,10.0033548033706,10.0968903078816,14.8997548887479,20.1002451112521,0.720042921242948,0.717872542719044,1.57846535164708,1.57846535164708,14.8997548887479
"107",0.41,0.45,1,4,5.25656619421988,31.5287765607893,0,1.01162585958866,1.19306439485451,0.210051191044798,3.13583838632998,11.6385642520246,20.2255973616454,14.7744026383546,1.01162585958866,1.01162585958866,1.19306439485451,1.19306439485451,20.2255973616454
"108",0.36,0.44,1,4,5.25656619421988,31.5287765607893,0,0.941262377420579,1.31259803085021,0.207394623050599,7.01547779211301,9.82646114548999,18.158061062397,16.841938937603,0.941262377420579,0.941262377420579,1.31259803085021,1.31259803085021,18.158061062397
"109",0.37,0.32,1,4,5.25656619421988,31.5287765607893,0,1.17448945676402,0.92831724717616,0.209241327889716,0.162440195388278,8.55798293338105,26.2795768712307,8.72042312876933,1.17448945676402,1.17448945676402,0.92831724717616,0.92831724717616,26.2795768712307
"110",0.23,0.48,1,4,5.25656619421988,31.5287765607893,0,0.653450921145318,1.90708258586865,0.194551144783847,18.277433792473,4.89304340252388,11.8295228050031,23.1704771949969,0.725997058006031,0.724246145611967,1.90708258586865,1.90708258586865,11.8295228050031
"111",0.34,0.62,1,4,5.25656619421988,31.5287765607893,0,0.476221055558888,1.75715710303552,0.212752682063515,15.0864216792411,6.73368698925828,13.1798913315006,21.8201086684994,0.721760985463375,0.71583484073519,1.75715710303552,1.75715710303552,13.1798913315006
"112",0.3,0.47,1,4,5.25656619421988,31.5287765607893,0,0.78051578200645,1.58846416927882,0.195691736441974,8.33320622128826,12.0183930433558,14.6484007353559,20.3515992646441,0.78051578200645,0.78051578200645,1.58846416927882,1.58846416927882,14.6484007353559
"113",0.35,0.51,1,4,5.25656619421988,31.5287765607893,0,0.775667289464481,1.50793900393105,0.196940463376739,2.79180817931876,16.601101412078,15.6070904086032,19.3929095913968,0.775667289464481,0.775667289464481,1.50793900393105,1.50793900393105,15.6070904086032
"114",0.31,0.51,1,4,5.25656619421988,31.5287765607893,0,0.709312584240455,1.64278440060247,0.192073498244349,0.0375580545492902,20.8244063041847,14.138035641266,20.861964358734,0.722982523319128,0.722652597194944,1.64278440060247,1.64278440060247,14.138035641266
"115",0.3,0.5,1,4,5.25656619421988,31.5287765607893,0,0.715772550757587,1.65721461785448,0.191180423515734,11.7055684422859,9.31139258848814,13.983038969226,21.016961030774,0.723377926931442,0.723194369984365,1.65721461785448,1.65721461785448,13.983038969226
"116",0.34,0.48,1,4,5.25656619421988,31.5287765607893,0,0.824729454286711,1.47278668732752,0.200332908437753,0.333287841692435,18.673619098132,15.9930930601755,19.0069069398245,0.824729454286711,0.824729454286711,1.47278668732752,1.47278668732752,15.9930930601755
"117",0.28,0.4,1,4,5.25656619421988,31.5287765607893,0,0.88705108389899,1.48593608471308,0.2031525285249,8.18972558593177,11.101670853292,15.7086035607762,19.2913964392238,0.88705108389899,0.88705108389899,1.48593608471308,1.48593608471308,15.7086035607763
"118",0.4,0.55,1,4,5.25656619421988,31.5287765607893,0,0.769983844279175,1.44346807046841,0.198068911618422,0.193205484005443,18.3480401859184,16.4587543300761,18.5412456699239,0.769983844279175,0.769983844279175,1.44346807046841,1.44346807046841,16.4587543300761
"119",0.37,0.44,1,4,5.25656619421988,31.5287765607893,0,0.958760551829621,1.28215472619675,0.208213844613839,5.86501063860551,10.4914123626007,18.6435769987938,16.3564230012062,0.958760551829621,0.958760551829621,1.28215472619675,1.28215472619675,18.6435769987938
"120",0.34,0.42,1,4,5.25656619421988,31.5287765607893,0,0.946062000914484,1.32441847330027,0.207384709444988,9.49381371672252,7.56574914447328,17.9404371388042,17.0595628611958,0.946062000914484,0.946062000914484,1.32441847330027,1.32441847330027,17.9404371388042
"121",0.33,0.51,1,4,5.25656619421988,31.5287765607893,0,0.741994678914106,1.57331733728987,0.19341055127703,1.95661675148657,18.1799965512683,14.8633866972452,20.1366133027548,0.741994678914106,0.741994678914106,1.57331733728987,1.57331733728987,14.8633866972452
"122",0.39,0.47,1,4,5.25656619421988,31.5287765607893,0,0.933428424090946,1.2969483198705,0.207388698658413,10.6276764952403,5.91666830726855,18.4556551974912,16.5443448025088,0.933428424090946,0.933428424090946,1.2969483198705,1.2969483198705,18.4556551974912
"123",0.38,0.43,1,4,5.25656619421988,31.5287765607893,0,0.996204905658335,1.22697943141135,0.209539893797133,4.25942817869548,11.1743821571178,19.5661896641867,15.4338103358133,0.996204905658335,0.996204905658335,1.22697943141135,1.22697943141135,19.5661896641867
"124",0.34,0.54,1,4,5.25656619421988,31.5287765607893,0,0.688504651961894,1.60365672694573,0.19479653570172,4.2453832194568,16.1801104036941,14.5745063768491,20.4254936231509,0.721760985463375,0.720958338637113,1.60365672694573,1.60365672694573,14.5745063768491
"125",0.35,0.64,1,4,5.25656619421988,31.5287765607893,0,0.43311022318168,1.76022506019255,0.216434463305019,10.1707826606142,11.6582522900236,13.1709650493622,21.8290349506378,0.721341434154477,0.714384928660363,1.76022506019255,1.76022506019255,13.1709650493622
"126",0.35,0.63,1,4,5.25656619421988,31.5287765607893,0,0.463553527835141,1.74272688578351,0.213912501744756,11.0564552186783,10.626377645978,13.3171671353437,21.6828328646563,0.721341434154477,0.715119682594075,1.74272688578351,1.74272688578351,13.3171671353437
"127",0.38,0.5,1,4,5.25656619421988,31.5287765607893,0,0.850617947428998,1.39456042000533,0.202977813856515,11.8250922870247,6.12697321415026,17.0479344988251,17.9520655011749,0.850617947428998,0.850617947428998,1.39456042000533,1.39456042000533,17.0479344988251
"128",0.36,0.46,1,4,5.25656619421988,31.5287765607893,0,0.900853883897387,1.36198887815114,0.205448099142932,14.1690819862092,3.38174328258963,17.4491747312011,17.5508252687989,0.900853883897387,0.900853883897387,1.36198887815114,1.36198887815114,17.4491747312011
"129",0.26,0.32,1,4,5.25656619421988,31.5287765607893,0,0.995677938083319,1.32034099675698,0.208762799338232,8.16899945679746,9.03404496185583,17.7969555813467,17.2030444186533,0.995677938083319,0.995677938083319,1.32034099675698,1.32034099675698,17.7969555813467
"130",0.41,0.5,1,4,5.25656619421988,31.5287765607893,0,0.905725659806071,1.31013163447431,0.206415655486269,6.81718726083786,9.88868413170518,18.294128607457,16.705871392543,0.905725659806071,0.905725659806071,1.31013163447431,1.31013163447431,18.294128607457
"131",0.39,0.4,1,4,5.25656619421988,31.5287765607893,0,1.07126470039093,1.11776148920815,0.210901121692781,6.40823541263503,6.95467928015016,21.6370853072148,13.3629146927852,1.07126470039093,1.07126470039093,1.11776148920815,1.11776148920815,21.6370853072148
"132",0.27,0.61,1,4,5.25656619421988,31.5287765607893,0,0.393077485871435,1.99522725608002,0.219427983761923,11.5507768872556,12.1233461079184,11.3258770048261,23.6741229951739,0.724531106351585,0.716531421223344,1.99522725608002,1.99522725608002,11.3258770048261
"133",0.4,0.6,1,4,5.25656619421988,31.5287765607893,0,0.639113804660975,1.54014737823467,0.200462433885101,3.3231033069958,16.3385580046439,15.3383386883603,19.6616613116397,0.719141854388785,0.717210364853923,1.54014737823467,1.54014737823467,15.3383386883603
"134",0.32,0.46,1,4,5.25656619421988,31.5287765607893,0,0.833493192990234,1.49285891776935,0.20043186898058,7.97597363511004,11.3052673805184,15.7187589843715,19.2812410156285,0.833493192990234,0.833493192990234,1.49285891776935,1.49285891776935,15.7187589843715
"135",0.32,0.54,1,4,5.25656619421988,31.5287765607893,0,0.655334692906697,1.67101741785288,0.19706778126291,7.01696503965659,14.088356806238,13.8946781541054,21.1053218458946,0.722581347187741,0.720958338637113,1.67101741785288,1.67101741785288,13.8946781541054
"136",0.47,0.39,1,4,5.25656619421988,31.5287765607893,0,1.24583275880469,0.882312863025144,0.206990404577312,0.724398847750332,6.28217469759416,27.9934264546555,7.00657354534449,1.24583275880469,1.24583275880469,0.882312863025144,0.882312863025144,27.9934264546555
"137",0.49,0.47,1,4,5.25656619421988,31.5287765607893,0,1.13237090347871,1.04332759544719,0.210730768376367,4.16893051603637,7.33238837324647,23.4986811107172,11.5013188892828,1.13237090347871,1.13237090347871,1.04332759544719,1.04332759544719,23.4986811107172
"138",0.33,0.55,1,4,5.25656619421988,31.5287765607893,0,0.647374891869325,1.65721461785448,0.198027404593645,16.2368456052974,4.72260315230602,14.0405512423966,20.9594487576034,0.72217422749043,0.720368933790806,1.65721461785448,1.65721461785448,14.0405512423966
"139",0.39,0.4,1,4,5.25656619421988,31.5287765607893,0,1.07126470039093,1.11776148920815,0.210901121692781,1.26410936609977,12.0988053266854,21.6370853072148,13.3629146927852,1.07126470039093,1.07126470039093,1.11776148920815,1.11776148920815,21.6370853072148
"140",0.34,0.33,1,4,5.25656619421988,31.5287765607893,0,1.10633934407508,1.05646063239261,0.210895084008169,6.32947679896776,5.82716583908218,22.8433573619501,12.1566426380499,1.10633934407508,1.10633934407508,1.05646063239261,1.05646063239261,22.8433573619501
"141",0.38,0.43,1,4,5.25656619421988,31.5287765607893,0,0.996204905658335,1.22697943141135,0.209539893797133,7.88126846380187,7.55254187201142,19.5661896641867,15.4338103358133,0.996204905658335,0.996204905658335,1.22697943141135,1.22697943141135,19.5661896641867
"142",0.36,0.32,1,4,5.25656619421988,31.5287765607893,0,1.15699128235497,0.958760551829621,0.209869823569583,2.26816176182199,7.35942461104575,25.3724136271323,9.62758637286774,1.15699128235497,1.15699128235497,0.958760551829621,0.958760551829621,25.3724136271323
"143",0.32,0.51,1,4,5.25656619421988,31.5287765607893,0,0.725533472486166,1.60750806914182,0.191521016907542,0.824158819859008,19.677296722992,14.498544457149,20.501455542851,0.725533472486166,0.725533472486166,1.60750806914182,1.60750806914182,14.498544457149
"144",0.29,0.43,1,4,5.25656619421988,31.5287765607893,0,0.845598803440307,1.52730202001125,0.200520142088755,7.64065353526029,12.0908709205348,15.268475544205,19.731524455795,0.845598803440307,0.845598803440307,1.52730202001125,1.52730202001125,15.268475544205
"145",0.29,0.41,1,4,5.25656619421988,31.5287765607893,0,0.883916776852721,1.47438196557875,0.203161624498249,3.77993801610362,15.3536630703454,15.866398913551,19.133601086449,0.883916776852721,0.883916776852721,1.47438196557875,1.47438196557875,15.866398913551
"146",0.34,0.48,1,4,5.25656619421988,31.5287765607893,0,0.824729454286711,1.47278668732752,0.200332908437753,2.95357163234598,16.0533353074785,15.9930930601755,19.0069069398245,0.824729454286711,0.824729454286711,1.47278668732752,1.47278668732752,15.9930930601755
"147",0.34,0.49,1,4,5.25656619421988,31.5287765607893,0,0.803153803334378,1.49569700644167,0.198759517454386,0.900246046225252,18.3729261916404,15.7268277621344,19.2731722378656,0.803153803334378,0.803153803334378,1.49569700644167,1.49569700644167,15.7268277621344
"148",0.34,0.43,1,4,5.25656619421988,31.5287765607893,0,0.92673784234574,1.35056347042272,0.206473962612569,3.76814730243421,13.6656254603602,17.5662272372055,17.4337727627945,0.92673784234574,0.92673784234574,1.35056347042272,1.35056347042272,17.5662272372056
"149",0.34,0.57,1,4,5.25656619421988,31.5287765607893,0,0.613569895522414,1.66373141724604,0.201161735012027,12.1708976059087,8.83104890287328,13.998053491218,21.001946508782,0.721760985463375,0.719149776534792,1.66373141724604,1.66373141724604,13.998053491218
"150",0.36,0.46,1,4,5.25656619421988,31.5287765607893,0,0.900853883897387,1.36198887815114,0.205448099142932,6.00671331792707,11.5441119508718,17.4491747312011,17.5508252687989,0.900853883897387,0.900853883897387,1.36198887815114,1.36198887815114,17.4491747312011
"151",0.38,0.56,1,4,5.25656619421988,31.5287765607893,0,0.708580867973569,1.52048118145756,0.194296646006473,6.44137904728934,13.0376496152927,15.520971337418,19.479028662582,0.720042921242948,0.719766282789142,1.52048118145756,1.52048118145756,15.520971337418
"152",0.38,0.52,1,4,5.25656619421988,31.5287765607893,0,0.805260175739825,1.43813899017564,0.200029748402195,3.51642612939606,14.9943467205412,16.4892271500627,18.5107728499373,0.805260175739825,0.805260175739825,1.43813899017564,1.43813899017564,16.4892271500627
"153",0.33,0.55,1,4,5.25656619421988,31.5287765607893,0,0.647374891869325,1.65721461785448,0.198027404593645,7.26875585620326,13.6906929014001,14.0405512423966,20.9594487576034,0.72217422749043,0.720368933790806,1.65721461785448,1.65721461785448,14.0405512423966
"154",0.29,0.48,1,4,5.25656619421988,31.5287765607893,0,0.743590415381277,1.64952523691607,0.192035453753861,8.3276459407093,12.6382048680123,14.0341491912784,20.9658508087216,0.743590415381277,0.743590415381277,1.64952523691607,1.64952523691607,14.0341491912784
"155",0.36,0.44,1,4,5.25656619421988,31.5287765607893,0,0.941262377420579,1.31259803085021,0.207394623050599,2.94985910120274,13.8920798364003,18.158061062397,16.841938937603,0.941262377420579,0.941262377420579,1.31259803085021,1.31259803085021,18.158061062397
"156",0.27,0.56,1,4,5.25656619421988,31.5287765607893,0,0.527108583414346,1.90020261892651,0.207219814425011,9.52657152717345,13.51166054435,11.9617679284765,23.0382320715235,0.724531106351585,0.719766282789142,1.90020261892651,1.90020261892651,11.9617679284765
